306,신당5동주민센터,서울특별시 중구 다산로44길 85 ,37.5650876,127.0218523
307,신당동주민센터,서울특별시 중구 다산로 211 ,37.562065,127.0145266
308,약수동주민센터,서울특별시 중구 다산로 92 ,37.552426,127.0089734
309,을지로동주민센터,서울특별시 중구 충무로9길 19 ,37.5666581,126.9913357
310,장충동주민센터,서울특별시 중구 장충단로8길 22 ,37.5618674,127.0078262
311,중림동주민센터,서울특별시 중구 서소문로6길 16 ,37.560855,126.971622
312,청구동주민센터,서울특별시 중구 청구로3길 55 ,37.5570285,127.0146711
313,필동주민센터,서울특별시 중구 퇴계로36길 42 ,37.5601195,126.9955869
314,황학동주민센터,서울특별시 중구 황학동 난계로11길 52 ,37.5674547,127.0213563
315,회현동주민센터,서울특별시 중구 퇴계로8길 46 ,37.5572393,126.9793535
322,전농2동주민센터,서울특별시 동대문구 사가정로 137 ,37.5780526,127.0599929
323,제기동주민센터,서울특별시 동대문구 약령시로 71 ,37.583086,127.0378776
324,청량리동주민센터,서울특별시 동대문구 왕산로43다길 5 ,37.5862894,127.0472296
325,회기동주민센터,서울특별시 동대문구 회기로25길 12-1 ,37.5906388,127.0552001
326,휘경1동주민센터,서울특별시 동대문구 외대역동로6길 3 ,37.59288129999999,127.0657151
327,휘경2동주민센터,서울특별시 동대문구 한천로 329 ,37.5901107,127.0685658
328,노량진1동주민센터,서울특별시 동작구 장승배기로28길 30,37.5121951,126.9420506
329,노량진2동주민센터,서울특별시 동작구 장승배기로19길 48,37.5084591,126.9373981
330,대방동주민센터,서울특별시 동작구 여의대방로44길 20,37.508088,126.9262477
331,사당1동주민센터,서울특별시 동작구 동작대로17길 28,37.4830324,126.9787548
332,사당2동주민센터,서울특별시 동작구 동작대로29길 52,37.4886048,126.9792116
333,사당3동주민센터,서울특별시 동작구 사당로17길 86,37.4866485,126.9720274
334,사당4동주민센터,서울특별시 동작구 사당로16아길 6,37.4809167,126.9714807
335,사당5동주민센터,서울특별시 동작구 사당로2가길 219,37.4856158,126.9669589
336,상도1동주민센터,서울특별시 동작구 상도로53길 9,37.498044,126.9530483
337,상도2동주민센터,서울특별시 동작구 상도로 211,37.5054313,126.9422875
338,상도3동주민센터,서울특별시 동작구 성대로2길 11,37.4990765,126.9313992
339,상도4동주민센터,서울특별시 동작구 성대로29길 53,37.5005603,126.9377645
340,신대방1동주민센터,서울특별시 동작구 신대방길72,37.488904,126.9100278
341,신대방2동주민센터,서울특별시 동작구 여의대방로24길 106,37.4988486,126.9257399
342,흑석동주민센터,서울특별시 동작구 흑석한강로 11,37.50572770000001,126.9665281
343,공덕동주민센터,서울특별시 마포구 만리재옛길 84 ,37.5501344,126.960019
344,대흥동주민센터,서울특별시 마포구 신촌로 26길 10 ,37.5558027,126.9421554
345,도화동주민센터,서울특별시 마포구 도화길 37 ,37.5414215,126.9498448
346,석관동주민센터,서울특별시 성북구 화랑로 296 ,37.6129258,127.0613958
347,성북동주민센터,서울특별시 성북구 성북로 37 ,37.5910096,127.0032284
348,서초4동주민센터,서울특별시 서초구 서운로26길 3,37.502697,127.0221104
349,양재1동주민센터,서울특별시 서초구 바우뫼로41 ,37.4825687,127.0406584
350,양재2동주민센터,서울특별시 서초구 강남대로12길 44,37.4705526,127.0412109
351,잠원동주민센터,서울특별시 서초구 나루터로 38,37.5149258,127.0139557
352,금호1가동주민센터,서울특별시 성동구 행당로 15 ,37.5590025,127.031298
353,금호2-3가동주민센터,서울특별시 성동구 무수막18길 1 ,37.5532197,127.0209656
354,금호4가동주민센터,서울특별시 성동구 독서당로46길 26 ,37.5471374,127.0223212
355,마장동주민센터,서울특별시 성동구 마장로42길 11 ,37.5662814,127.0453926
356,사근동주민센터,서울특별시 성동구 사근동길 45-8 ,37.5611752,127.0458472
357,성수1가1동주민센터,서울특별시 성동구 뚝섬로3길 18 ,37.5418642,127.0496589
358,성수1가2동주민센터,서울특별시 성동구 왕십리로5길 3 ,37.5462824,127.0443475
359,성수2가1동주민센터,서울특별시 성동구 뚝섬로 385-19 ,37.53950409999999,127.0540114
360,성수2가3동주민센터,서울특별시 성동구 광나루로2길 35 ,37.5481829,127.0552337
361,송정동주민센터,서울특별시 성동구 동일로43길 13 ,37.5544739,127.0695267
362,옥수동주민센터,서울특별시 성동구 독서당로 205-1 ,37.5436503,127.0134304
363,왕십리2동주민센터,서울특별시 성동구 무학봉길 69 ,37.5610305,127.0305121
364,왕십리도선동주민센터,서울특별시 성동구 마장로 141 ,37.5663079,127.0369547
365,용답동주민센터,서울특별시 성동구 용답중앙23길 20 ,37.5640312,127.0555532
366,응봉동주민센터,서울특별시 성동구 독서당로 424 ,37.5530997,127.0333888
367,행당1동주민센터,서울특별시 성동구 고산자로10길 18 ,37.55847660000001,127.0360833
368,행당2동주민센터,서울특별시 성동구 행당로9길 9 ,37.5581788,127.0293256
369,길음1동주민센터,서울특별시 성북구 길음로 92 ,37.6104456,127.0194418
370,길음제2동주민센터,서울특별시 성북구 삼양로2길 70 ,37.6067189,127.0272794
371,돈암1동주민센터,서울특별시 성북구 정릉로 394 ,37.6033711,127.026357
372,방배1동주민센터,서울특별시 서초구 효령로29길 43,37.4832812,126.9945303
373,방배2동주민센터,서울특별시 서초구 청두곶길 36,37.4797759,126.9856508
374,방배3동주민센터,서울특별시 서초구 방배로10길 10-20,37.4802819,126.9990252
375,방배4동주민센터,서울특별시 서초구 방배로173 ,37.4889095,126.9922476
376,방배본동주민센터,서울특별시 서초구 동광로19길 38 (,37.494111,126.9888371
377,서초1동주민센터,서울특별시 서초구 사임당로 89,37.4901512,127.0194515
378,서초2동주민센터,서울특별시 서초구 서초대로 70길 51,37.4920294,127.0249363
379,수궁동주민센터,서울특별시 구로구 오리로15길 32 ,37.49386459999999,126.8314537
380,신도림동주민센터,서울특별시 구로구 신도림로 40 ,37.5076903,126.8806945
381,오류1동주민센터,서울특별시 구로구 경인로 221 ,37.49702130000001,126.8451448
382,오류2동주민센터,서울특별시 구로구 오류로 45 ,37.4887627,126.8394745
383,가산동주민센터,서울특별시 금천구 가산로 129 ,37.47685200000001,126.8917561
384,독산1동주민센터,서울특별시 금천구 시흥대로123길 11 ,37.470175,126.8970301
385,독산2동주민센터,서울특별시 금천구 범안로 1240 ,37.4662878,126.8995233
386,독산3동주민센터,서울특별시 금천구 독산로 317 ,37.47512080000001,126.903214
387,독산4동주민센터,서울특별시 금천구 독산로 232 ,37.4674149,126.9021351
388,시흥1동주민센터,서울특별시 금천구 시흥대로58길 36 ,37.4535239,126.903248
389,시흥2동주민센터,서울특별시 금천구 금하로 764 ,37.4524516,126.9070357
390,시흥3동주민센터,서울특별시 금천구 시흥대로18길 40 ,37.4402166,126.9058029
391,시흥4동주민센터,서울특별시 금천구 독산로36길 14 ,37.4589501,126.9061709
392,시흥5동주민센터,서울특별시 금천구 금하로21길 20 ,37.4523569,126.9082956
393,공릉1동주민센터,서울특별시 노원구 동일로186길 3-24 ,37.624758,127.0738058
394,공릉2동주민센터,서울특별시 노원구 노원로1길 68 ,37.6212368,127.0833875
395,상계10동주민센터,서울특별시 노원구 노원로 530 ,37.661247,127.0602415
396,상계1동주민센터,서울특별시 노원구 동일로 1697 ,37.6798084,127.0549761
397,상계2동주민센터,서울특별시 노원구 상계로23길 17 ,37.6587743,127.0685054
398,상계3.4동주민센터,서울특별시 노원구 덕릉로 859 ,37.6728818,127.0832321
399,상계5동주민센터,서울특별시 노원구 한글비석로 434 ,37.66293659999999,127.069359
400,상계6.7동주민센터,서울특별시 노원구 노원로 429 ,37.6548497,127.066936
401,상계8동주민센터,서울특별시 노원구 동일로227길 97 ,37.6666943,127.051538
402,상계9동주민센터,서울특별시 노원구 한글비석로 487 ,37.6644821,127.0638028
403,월계1동주민센터,서울특별시 노원구 석계로 59 ,37.6199529,127.0628605
404,월계2동주민센터,서울특별시 노원구 초안산로5길 28 ,37.6324706,127.0507642
405,월계3동주민센터,서울특별시 노원구 마들로 57 ,37.6209718,127.0692197
406,중계1동주민센터,서울특별시 노원구 한글비석로 279 ,37.6525069,127.0774571
407,성내3동주민센터,서울특별시 강동구 강동대로53길 76 ,37.5260027,127.1328729
408,암사1동주민센터,서울특별시 강동구 올림픽로98가길 57 ,37.55147729999999,127.1326367
409,암사2동주민센터,서울특별시 강동구 상암로3길 28 ,37.5517094,127.1272073
410,암사3동주민센터,서울특별시 강동구 고덕로 137 ,37.5549581,127.1407803
411,천호1동주민센터,서울특별시 강동구 구천면로42길 59 ,37.5449625,127.1367917
412,천호2동주민센터,서울특별시 강동구 올림픽로 698 ,37.5434227,127.1254198
413,천호3동주민센터,서울특별시 강동구 진황도로23길 7 ,37.5398986,127.1297914
414,미아동주민센터,서울특별시 강북구 솔매로49길 14 1층,37.6269767,127.026935
415,번1동주민센터,서울특별시 강북구 덕릉로41길 74,37.6378543,127.0288406
416,번2동주민센터,서울특별시 강북구 한천로 897,37.6321857,127.0388254
417,번3동주민센터,서울특별시 강북구 한천로105길 21,37.625792,127.04661
418,삼각산동주민센터,서울특별시 강북구 삼양로19길 102,37.616715,127.0174996
419,삼양동주민센터,서울특별시 강북구 삼양로 268,37.6273084,127.0183594
420,송중동주민센터,서울특별시 강북구 오패산로 162,37.6160871,127.0337701
421,송천동주민센터,서울특별시 강북구 솔샘로 284,37.6182561,127.0238374
422,수유1동주민센터,서울특별시 강북구 삼양로 299,37.6300001,127.017532
423,수유2동주민센터,서울특별시 강북구 한천로 1117,37.6446018,127.0198757
